code,name,network_id,network_region,description,npi_id,lat,lng,created_at,updated_at
CALL_A,Callide A,NEM,QLD1,"<p>Callide Power Station is located near Biloela, in Central Queensland, Australia. It is coal powered with eight steam turbines with a combined generation capacity of 1,720 MW of electricity. Callide A was commissioned in 1965, refurbished in 1998 and decommissioned in 2015/16.</p>",NA,-24.333169,150.626322,2023-10-18 04:34:41+00:00,2025-09-07 01:53:38+00:00
CALL_B,Callide B,NEM,QLD1,"<p>Callide Power Station is located near Biloela, in Central Queensland, Australia. It is coal powered with eight steam turbines with a combined generation capacity of 1,720 MW of electricity. Callide A was commissioned in 1965, refurbished in 1998 and decommissioned in 2015/16. As of 2018, generation capacity was 1510 MW.The coal for Callide comes from the nearby Callide Coalfields and water from the Awoonga dam and Stag Creek Pipeline.</p>",NA,-24.333169,150.626322,2023-10-18 04:34:41+00:00,2025-07-08 02:02:04+00:00
CALLIDEC1,Callide C,NEM,QLD1,"<p>Callide Power Station is located near Biloela, in Central Queensland, Australia. It is coal powered with eight steam turbines with a combined generation capacity of 1,720 MW of electricity. Callide A was commissioned in 1965, refurbished in 1998 and decommissioned in 2015/16. As of 2018, generation capacity was 1510 MW.The coal for Callide comes from the nearby Callide Coalfields and water from the Awoonga dam and Stag Creek Pipeline.</p>",NA,-24.347222,150.608611,2023-10-18 04:34:41+00:00,2025-09-07 01:53:37+00:00
CANUNDA1,Canunda,NEM,SA1,"<p>Canunda Wind Farm (formerly named Lake Bonney Central Wind Farm) is a $92.5 million, 46 MW wind power project located on grazing land approximately 16 kilometres south of Millicent, and 6 kilometres west of Tantanoola in South Australia. It is jointly owned by GDF Suez Energy AustraliaEn 72%) and Mitsui (28%).<br/>The wind farm is made up of 23 Vestas 2.0 MW wind turbines, together with an underground electrical cable network, access tracks, crane hardstandings, wind monitoring masts and a 33 kV double-circuit distribution line. Each turbine consists of a 67-metre-high (220 ft) tower and 40-metre-long (130 ft) blades, and so are 107 metres in height to the tip of the blade. These wind turbines rotate at speeds between 9 rpm and 19 rpm, depending on the wind speed. The wind yield in South Australia enables Canunda to produce electricity at a 34 per cent capacity factor, a high yield by global standards.The wind farm generates enough electricity to supply around 30,000 average South Australian homes. The Canunda Wind Farm distribution line is 16 km long and transports the generated electricity from the wind farm to a nearby substation at Snuggery. The distribution line traverses mostly roadside verges, avoiding areas of environmental sensitivity along the route. The Canunda Wind Farm provides a number of benefits to the local and wider community, including clean electricity generation, enhanced agricultural viability of the farms involved and increased diversity of electricity supply for South Australia and the south east in particular. There has also been widespread community interest in the project and site tours have commenced.The Canunda Wind Farm was opened by the Premier of South Australia, Mike Rann, on 31 March 2005. The project was completed on time and on budget and Wind Prospect provided engineering support to the owners of the wind farm, International Power, during the construction phase. Canunda Wind Farm was International Power&#x27;s first wind farm globally. It represents a diversification of the company&#x27;s energy business in Australia.</p>",NA,-37.698303,140.383633,2023-10-18 04:34:41+00:00,2025-08-04 07:01:25+00:00
CAPBES,Capital,NEM,NSW1,"<p>The Capital Battery is a 100MW stand-alone battery capable of storing up to 200MWh of energy with up to 2 hours of power in reserve. 50 MW was committed as part of the ACT Government’s 2020 renewable energy auction, with a further 50 MW yet to be contracted.</p>",NA,-35.339434,149.216065,2023-10-18 04:35:16+00:00,2025-09-15 01:36:22+00:00
CAPTL_WF,Capital,NEM,NSW1,"<p>The Capital Wind Farm near Bungendore is the largest wind farm in New South Wales.  It is part of the 6,000-hectare (15,000-acre) Capital Renewable Energy Precinct, along with nearby Woodlawn Wind Farm and the Capital East Solar Demonstration Plant.<br/>Capital Wind Farm was built by international contractors Suzlon Energy for owner and operator Infigen Energy.  Construction began in early 2008, and the wind farm became fully operational in October 2009. It is a 140.7 megawatt wind farm with 67 turbines.</p>",NA,-35.123534,149.500249,2023-10-18 04:34:41+00:00,2025-07-08 04:24:46+00:00
CESF,Capital East,NEM,NSW1,<p>Capital East Solar Farm 1 and 2 are co-located on the same site and adjacent to Capital Wind Farm. Construction was completed on the 120kW Capital East Solar Farm 1 in 2013. This was expanded in 2018 to 500kW with the addition of Capital East Solar 2 by 5B whom now provide the operations and maintenance services for both solar farms.</p>,NA,-35.180684,149.546482,2023-10-18 04:34:41+00:00,2024-12-12 12:04:18+00:00
LI_WY_CA,Catagunya / Liapootah / Wayatinah,NEM,TAS1,"<p>Liapootah is the first power station in the lower run-of-river system and it is where the cascade effect begins. Water from Lake Liapootah runs through to Liapootah Power Station and continues to Wayatinah Lagoon.</p><p>Water from Wayatinah Lagoon flows through to Wayatinah Power Station, continuing to Lake Catagunya.</p><p>Water from Lake Catagunya flows into Catagunya Power Station and then on to Lake Repulse.</p>",NA,-42.376131,146.509824,2023-10-18 04:35:04+00:00,2025-09-07 01:54:33+00:00
CATHROCK,Cathedral Rocks,NEM,SA1,"<p>Cathedral Rocks Wind Farm is a wind power station located about 30 km west of Port Lincoln in South Australia, near the southern tip of the Eyre Peninsula. It has 33 wind turbines of 2 MW each, with a combined generating capacity of 66 MW of electricity. The site covers an area of about 29 km², with a coastal exposure of nearly 11 km and is private farming land. The wind farm was commissioned in September 2005.Before the wind farm was built, extensive environmental and cultural studies were conducted. Surveys undertaken included the assessment of potential impacts to Aboriginal and European cultural heritage, flora, visual amenity, noise levels, birds and other animals. Construction of the wind farm was undertaken with consideration for the environment.Construction started in 2004, and the first turbines were commissioned in late 2005. The wind farm was fully operational by 2007. It is operated by a joint venture between EnergyAustralia and Acciona Energy.</p>",NA,-34.848741,135.592649,2023-10-18 04:34:41+00:00,2025-07-08 05:44:50+00:00
CTHLWF,Cattle Hill,NEM,TAS1,"<p>Cattle Hill Wind Farm is a wind farm project being developed and constructed by Goldwind Australia, in Tasmania.  <br/>The facility began construction in 2018 and has 48 wind turbines at a site just east of Lake Echo in the Tasmanian Central Highlands.</p>",NA,-42.154845,146.694693,2023-10-18 04:34:47+00:00,2025-07-08 04:17:55+00:00
CETHANA,Cethana,NEM,TAS1,"<p>The Cethana Power Station is a conventional hydroelectric power station located in north-western Tasmania, Australia.</p>",NA,-41.479852,146.134472,2023-10-18 04:34:43+00:00,2025-07-08 05:00:02+00:00
CHALLWF,Challicum Hills,NEM,VIC1,"<p>Challicum Hills Wind Farm is a wind farm encompassed by 35 (1.5 MW) NEG NM 64 wind turbines,  with a total generating capacity of 52.5 MW of electricity. The wind farm is near Ararat in western  Victoria, Australia. The power station was commissioned in August 2003 and is in a long term Power Purchase Agreement (PPA) with Origin Energy.<br/>The wind farm is owned and operated by Pacific Hydro. Part of the profits flow into a community fund that supports local projects.</p>",NA,-37.395466,143.10459,2023-10-18 04:34:43+00:00,2025-07-08 06:06:40+00:00
CHPSTWF,Chepstowe,NEM,VIC1,"<p>The Chepstowe Wind Farm, located approximately 30 km west of Ballarat, is a three turbine wind farm of 6.15MW capacity. The project was completed in March 2015. The three Senvion turbines began supplying energy to the local grid in April 2015. All the energy produced is be purchased on a long term contract. In an average year, enough renewable energy will be produced to power over 3,400 households.</p>",NA,-37.596503,143.499582,2023-10-18 04:34:43+00:00,2024-12-18 00:27:28+00:00
CHYTWF,Cherry Tree,NEM,VIC1,"<p>Cherry Tree Wind Farm is a small wind farm located approximately 15 km south-east of Seymour, Victoria. The 16 turbine, 57.6 MW farm was developed and constructed by Infigen Energy for John Laing Group. Construction started in January 2019 and was operational in June 2020. The wind farm is expected to generate 182 GWh on average annually, for a capacity factor of 36%.</p>",NA,-37.1018,145.2656,2023-10-18 04:34:43+00:00,2025-07-08 05:59:42+00:00
CHILDSF,Childers,NEM,QLD1,"<p>Atmos Renewables acquired 100% of the interests in Childers Solar Farm Solar Farm in June 2022. The plant is located approximately 75km south of Bundaberg, QLD. Commercial operations were reached in June 2019 and is connected to the 66kV Ergon network at the onsite Childers substation. The Childers Solar Farm is expected to generate over 120GWh of electricity per annum.</p>",NA,-25.295027,152.403674,2023-10-18 04:34:43+00:00,2025-07-08 05:34:54+00:00
CHBESS,Chinchilla,NEM,QLD1,"<p>The Chinchilla Battery is a $150 million grid-scale battery at CS Energy&#x27;s Kogan Creek site near Chinchilla on the Western Downs.</p><p>It uses lithium iron phosphate (also known as lithium ferro phosphate [LFP], or LiFePO4) batteries, which are the safest lithium batteries currently available.</p>",NA,-26.918551,150.745399,2024-09-17 02:04:02+00:00,2025-08-26 01:30:37+00:00
CBWWBA,Christies Beach,NEM,SA1,<p>Christies Beach wastewater treatment plant began operating in 1970 and was expanded in 1981 to support the growing southern suburbs population. It also received a significant upgrade in 2013 to ensure it can meet community needs until 2030.</p>,NA,-35.125958,138.47135,2023-10-18 04:34:41+00:00,2024-12-18 00:52:30+00:00
CLARESF,Clare,NEM,QLD1,<p></p>,NA,-19.83977,147.21055,2023-10-18 04:34:43+00:00,2025-07-08 05:00:59+00:00
CLRKCWF,Clarke Creek,NEM,QLD1,"<p>Stage One of the Clarke Creek Wind Farm is located 150km north-west of Rockhampton and 150km south of Mackay on the land of the Barada Kabalbara Yetimarala (BKY) peoples. The 450MW wind farm will produce enough electricity to power around 330,000 Queensland homes and avoid 738,000 tonnes of carbon emissions each year.<br/></p>",NA,-22.850446,149.453252,2024-10-03 02:22:10+00:00,2024-10-31 22:35:54+00:00
CLAYTON,Clayton,NEM,VIC1,"<p>EDL’s Clayton Power Station occupies the former sand quarries at Clayton in Victoria. The landfill site, which is part of the Cleanaway Waste Management Clayton South Resource Recovery Centre, is substantially filled and closed but continues to generate landfill gas (LFG).</p>",NA,-37.950618,145.119681,2023-10-18 04:34:43+00:00,2025-09-07 01:53:39+00:00
CLEMGPWF,Clements Gap,NEM,SA1,"<p>Clements Gap Wind Farm is a wind farm opened in 2010 located in the Barunga Range, South Australia near Clements Gap, some 20 minutes south of Port Pirie. The wind farm consists of 27 wind turbines with a total generating capacity of 57 MW. It provides enough electricity for up to 33,000 homes and is estimated to avoid the emission of 150,000 tonnes of greenhouse gases each year.  The Clements Gap site was chosen because of its powerful winds, easy construction access, simple grid connection, and strong community support.</p>",NA,-33.489773,138.111695,2023-10-18 04:34:43+00:00,2025-08-13 23:01:52+00:00
CLERMSF,Clermont,NEM,QLD1,"<p>Located in Clermont, 106km north of Emerald, Queensland, the 89MWp DC Clermont Solar Farm is the third solar plant in Gentari Solar Australia’s portfolio based in QLD. It created just under 600 jobs in various capacities during construction and continues to employ those within the local community for the operations and maintenance of the asset.</p>",NA,-22.839406,147.546031,2023-10-18 04:34:43+00:00,2025-07-08 05:16:57+00:00
CLOVER,Clover,NEM,VIC1,"<p>One of four units in the Kiewa Hydroelectric Scheme.</p><p>350km northeast of Melbourne in the Australian Alps, the Kiewa Hydroelectric Scheme is the largest in the State. Kiewa houses four power stations with an average annual electricity output of 404 GWh. The scheme harnesses energy from the Rocky Valley and Pretty Valley branches of the East Kiewa River, which rises on the Bogong High Plains, and the West Kiewa River, which rises near Mount Hotham.</p>",NA,-36.78515,147.219517,2023-10-18 04:34:43+00:00,2025-08-05 05:57:28+00:00
CLUNY,Cluny,NEM,TAS1,"<p>The Cluny Power Station is a conventional hydroelectric power station located in the Central Highlands region of Tasmania, Australia. The power station is situated on the Lower River Derwent catchment and is owned and operated by Hydro Tasmania.</p>",NA,-42.506229,146.681123,2023-10-18 04:34:44+00:00,2025-08-05 06:42:50+00:00
CODRGTON,Codrington,NEM,VIC1,"<p>Codrington Wind Farm is a wind farm near Yambuk on the coast of south-western Victoria, Australia.<br/>Completed in June 2001, the 18.2MW installation of 14 wind turbines generates 51 GWh annually, for a capital cost of A$30 million by<br/>Pacific Hydro being the first fully private investment in a wind farm in Australia. When opened it was Australia&#x27;s largest wind farm and the first in Victoria.<br/>The Yambuk wind farm (Part of the Portland Wind Farm project) is directly adjacent to the Codrington Wind Farm. It has a total of 30MW in its 20 turbines.</p>",NA,-38.282875,141.95496,2023-10-18 04:34:44+00:00,2025-08-05 06:43:10+00:00
